square,total_internet_activity,observed_intervals,coverage
5491,242294.9007406707,8784,1.0
5691,242294.9007406707,8784,1.0
7863,242264.47965001076,8784,1.0
2082,242157.42816695673,8784,1.0
5492,242136.82261409156,8784,1.0
8397,241761.3264631453,8784,1.0
7703,241745.62272593752,8784,1.0
150,241727.5750393451,8784,1.0
5886,241677.8977268312,8784,1.0
9719,241617.9143125516,8784,1.0
1600,241530.92411782918,8784,1.0
7609,241484.8789504873,8784,1.0
2859,241384.52707084658,8784,1.0
5592,241367.5081736271,8784,1.0
2497,241288.479235329,8784,1.0
8964,241119.65439018197,8784,1.0
1494,240953.20316645657,8784,1.0
6288,240795.1830029415,8784,1.0
757,240679.56500566608,8784,1.0
6539,240606.86080332063,8784,1.0
8708,240537.5939459019,8784,1.0
8709,240537.5939459019,8784,1.0
8807,240537.5939459019,8784,1.0
8808,240537.5939459019,8784,1.0
8809,240537.5939459019,8784,1.0
8908,240537.5939459019,8784,1.0
8909,240537.5939459019,8784,1.0
9008,240537.5939459019,8784,1.0
9108,240537.5939459019,8784,1.0
2564,240537.5754174385,8784,1.0
7036,240536.44843067043,8784,1.0
9007,240527.1620362853,8784,1.0
7719,240353.7528874718,8784,1.0
3498,240337.62000517265,8784,1.0
744,240293.43125326472,8784,1.0
1396,240106.1955916777,8784,1.0
1399,240102.18809927776,8784,1.0
9242,240096.34528673085,8784,1.0
9241,239951.5653346521,8784,1.0
7860,239755.43579668354,8784,1.0
9693,239719.00127138678,8784,1.0
9723,239660.37550634792,8784,1.0
8782,239613.27359203302,8784,1.0
4439,239546.72379302094,8784,1.0
2094,239483.20863760586,8784,1.0
7802,239460.79155318538,8784,1.0
1364,239380.0861368644,8784,1.0
7620,239265.36239517698,8784,1.0
2694,239165.66154750393,8784,1.0
5688,239072.25098491195,8784,1.0
8810,239015.78355024155,8784,1.0
5591,238959.8324348886,8784,1.0
5314,238951.3175054358,8784,1.0
1994,238654.44038789297,8784,1.0
6897,238615.32323265652,8784,1.0
7614,238469.51126098615,8784,1.0
8806,238444.297165635,8784,1.0
9205,238257.722452714,8784,1.0
2818,238223.6682214964,8784,1.0
9207,238145.18411065146,8784,1.0
8325,237983.76133054093,8784,1.0
7502,237978.9419783266,8784,1.0
9009,237899.15528284962,8784,1.0
1587,237783.31603467398,8784,1.0
3079,237773.3186099405,8784,1.0
8063,237732.96007468874,8784,1.0
6937,237720.05623487648,8784,1.0
7514,237624.63409209298,8784,1.0
2194,237270.03145838645,8784,1.0
7107,237259.91767834796,8784,1.0
7351,237236.578340191,8784,1.0
6940,237209.74997433816,8784,1.0
5726,237087.48948177672,8784,1.0
4435,237080.97073590118,8784,1.0
3782,236896.5285767486,8784,1.0
9899,236634.37036379133,8784,1.0
2283,236618.45650013743,8784,1.0
9105,236476.52689730874,8784,1.0
9206,236471.2405754323,8784,1.0
4422,236432.40005831703,8784,1.0
8882,236355.29025109077,8784,1.0
2532,236353.0901545888,8784,1.0
5641,236275.08663532496,8784,1.0
9002,236144.1994078634,8784,1.0
2495,236132.07540217903,8784,1.0
9347,236126.11327652572,8779,0.9994307832422586
6141,236088.7971108038,8784,1.0
3598,235989.56845871094,8784,1.0
3698,235989.56845871094,8784,1.0
6103,235982.11506525782,8784,1.0
9540,235963.82528619093,8784,1.0
9104,235954.26668672546,8784,1.0
5801,235802.9801951981,8784,1.0
7396,235617.06672773501,8784,1.0
6737,235583.40592494875,8784,1.0
3169,235041.8403628575,8784,1.0
8018,234907.88360595793,8784,1.0
1567,234881.518206391,8784,1.0
8781,234866.78951361467,8784,1.0
3080,234830.9925569735,8784,1.0
9792,234689.54843584806,8784,1.0
3027,234616.89960730347,8784,1.0
769,234577.0217700192,8784,1.0
7520,234512.16046547308,8784,1.0
9304,234496.85234338455,8784,1.0
7299,234374.61684653175,8784,1.0
3684,234337.0943591399,8784,1.0
7395,234285.47327344544,8784,1.0
4235,234063.65157749437,8784,1.0
7035,234047.90501055002,8784,1.0
2186,233895.62703390734,8784,1.0
2658,233743.41571895668,8784,1.0
7718,233721.95150150915,8784,1.0
1798,233686.3016876859,8784,1.0
3078,233679.1481171365,8784,1.0
9208,233532.05016690656,8784,1.0
6537,233487.23800715472,8784,1.0
8598,233233.7052110919,8784,1.0
8698,233233.7052110919,8784,1.0
8597,233233.70521109187,8784,1.0
8398,233233.70521109182,8784,1.0
8497,233233.70521109182,8784,1.0
8498,233233.70521109182,8784,1.0
8697,233233.70521109182,8784,1.0
3280,233203.34150667518,8784,1.0
9993,233157.1739450705,8784,1.0
3059,233072.19872174013,8784,1.0
760,232992.7823532917,8784,1.0
7510,232879.67677365552,8784,1.0
8881,232823.58687170397,8784,1.0
4583,232813.84156339816,8784,1.0
7820,232417.64712838028,8784,1.0
9047,232173.4137994012,8784,1.0
8434,232150.55692818496,8784,1.0
1557,232078.28557035665,8784,1.0
4384,231931.78254751023,8784,1.0
7495,231860.61610281296,8784,1.0
2966,231737.31584130373,8784,1.0
1658,231669.99203165068,8784,1.0
2252,231565.4852947883,8784,1.0
2352,231442.05975580454,8784,1.0
1441,231308.02535351686,8784,1.0
7150,231222.37452339602,8784,1.0
1540,231124.77071720242,8784,1.0
4224,231010.1913980528,8784,1.0
1558,230990.14987049898,8784,1.0
4321,230925.14688807493,8784,1.0
6399,230815.82938970838,8784,1.0
2781,230669.84213926172,8784,1.0
3115,230654.98773591814,8784,1.0
7824,230569.1255502317,8678,0.9879326047358834
7862,230399.17746859477,8784,1.0
4534,230397.01511932336,8784,1.0
9522,230156.4696843662,8784,1.0
4932,230056.63269035958,8784,1.0
2596,230027.69617557048,8784,1.0
9102,230011.00573241088,8784,1.0
6728,230003.9621785442,8784,1.0
4218,229993.7341701349,8784,1.0
1339,229979.60154231964,8784,1.0
4533,229869.7476531305,8784,1.0
2921,229850.04213686008,8784,1.0
1996,229829.53544011412,8784,1.0
8729,229706.38054824175,8784,1.0
3987,229682.79898429028,8784,1.0
8843,229659.31056891204,8784,1.0
6936,229576.2113088225,8784,1.0
2394,229436.95391952997,8784,1.0
6797,229365.34707414542,8784,1.0
6798,229365.34707414542,8784,1.0
6799,229365.34707414542,8784,1.0
6898,229365.34707414542,8784,1.0
6899,229365.34707414542,8784,1.0
1457,229267.53092704562,8784,1.0
2136,229253.96147691092,8784,1.0
9107,229137.62495356862,8784,1.0
9439,228656.38487669942,8784,1.0
7798,228652.20625090267,8784,1.0
4185,228620.49350816023,8784,1.0
8235,228585.73500321805,8784,1.0
3840,228571.7117011608,8784,1.0
559,228430.905651517,8784,1.0
8910,228398.67068187546,8784,1.0
6836,228358.79343165137,8784,1.0
1981,228284.14448838244,8784,1.0
8883,228245.27686712908,8784,1.0
6084,228241.118117579,8784,1.0
4333,228203.1629479677,8784,1.0
6726,228160.3851614565,8784,1.0
2927,228152.67345977383,8784,1.0
5942,227987.9416540031,8784,1.0
6890,227705.71814505124,8784,1.0
6238,227469.67843174725,8784,1.0
1443,227455.3458123691,8784,1.0
1357,227327.10316989152,8784,1.0
9147,227325.62000325043,8784,1.0
5191,227316.68756280787,8784,1.0
9923,227163.81551278944,8784,1.0
6882,227095.51988604947,8784,1.0
8943,226916.2226187781,8784,1.0
7033,226661.7741471171,8784,1.0
3683,226490.67964672594,8784,1.0
4633,226284.83552806548,8784,1.0
6740,226257.2684369673,8784,1.0
5436,225863.16751703338,8784,1.0
2594,225820.55064883523,8784,1.0
5622,225773.9716160674,8784,1.0
7861,225757.2744574708,8784,1.0
2968,225448.74389856655,8784,1.0
7187,225361.33575203113,8784,1.0
1398,225253.20845418237,8784,1.0
2695,225081.92008339436,8784,1.0
7960,225053.60248545042,8784,1.0
7961,225053.60248545042,8784,1.0
1045,225007.8233292674,8784,1.0
7803,224934.07628404262,8784,1.0
9841,224898.3145345374,8784,1.0
7375,224875.9290458842,8784,1.0
8334,224749.39576795645,8784,1.0
7929,224618.96171554024,8784,1.0
3617,224600.61302716957,8784,1.0
6633,224509.46865111837,8784,1.0
3842,224401.81216857152,8784,1.0
2095,224373.91487427097,8784,1.0
2096,224373.91487427097,8784,1.0
2295,224373.91487427097,8784,1.0
2297,224373.91487427097,8784,1.0
2395,224373.91487427097,8784,1.0
2396,224373.91487427097,8784,1.0
2397,224373.91487427097,8784,1.0
2496,224373.91487427097,8784,1.0
2595,224373.91487427097,8784,1.0
4538,224350.14567588276,8784,1.0
2922,224342.30110633935,8784,1.0
2296,224321.79867941907,8784,1.0
4086,224318.89948554218,8784,1.0
3577,224309.53320360126,8784,1.0
1995,224267.9744104987,8784,1.0
6628,224251.5034297283,8784,1.0
2196,224133.20656009825,8784,1.0
5985,223996.73523183796,8784,1.0
4634,223984.6306047891,8784,1.0
7415,223971.0697145313,8784,1.0
9115,223939.10306550743,8784,1.0
5802,223901.0240421804,8784,1.0
8947,223873.0932195,8784,1.0
4438,223868.86541035463,8784,1.0
3838,223860.60350539582,8784,1.0
2195,223856.7474122043,8784,1.0
8002,223737.27224279,8784,1.0
3269,223713.8775464941,8784,1.0
5332,223320.85009051472,8784,1.0
5696,223291.4144811527,8784,1.0
9109,223065.11136717367,8784,1.0
8254,222785.75491978985,8784,1.0
9316,222622.8479094609,8784,1.0
3373,222613.6840917355,8784,1.0
9043,222563.32470259,8784,1.0
9418,222523.4945873151,8784,1.0
1458,222506.87579683098,8784,1.0
7316,222506.13889463313,8784,1.0
6003,222434.54746695785,8784,1.0
7408,222295.79924619108,8784,1.0
2452,222267.2231237119,8784,1.0
8566,222202.5048790749,8784,1.0
1300,222154.9299559656,8784,1.0
7496,222154.71306418508,8784,1.0
1541,222088.5697658828,8784,1.0
5887,222005.62005667985,8784,1.0
7034,221988.28940528512,8784,1.0
6498,221880.72447776067,8784,1.0
9823,221863.78354509058,8784,1.0
3223,221830.11178329986,8784,1.0
9142,221817.82871063205,8784,1.0
6735,221791.74664980025,8784,1.0
8811,221729.46099806757,8784,1.0
4234,221718.49712470683,8784,1.0
9999,221685.24981475202,8784,1.0
6488,221611.9378628661,8784,1.0
7410,221591.46476557947,8784,1.0
9234,221457.17139623314,8784,1.0
8814,221422.4192988323,8784,1.0
6736,221417.06899599286,8784,1.0
9341,221277.8948933047,8784,1.0
9926,221180.47163333627,8784,1.0
6541,221175.01179157168,8784,1.0
248,221113.3297996759,8784,1.0
4135,221108.24651976774,8784,1.0
7451,221006.79210699414,8784,1.0
6938,221003.38051347286,8784,1.0
9014,220902.80397311723,8784,1.0
5085,220804.46712351427,8784,1.0
2863,220774.25964322788,8784,1.0
5940,220712.42585302755,8784,1.0
5624,220592.31504666613,8784,1.0
8907,220453.30476817663,8784,1.0
7422,220449.46569163114,8784,1.0
6542,220436.40661585,8784,1.0
6641,220422.81639696367,8784,1.0
5182,220417.15108257998,8784,1.0
6642,220412.0633005693,8784,1.0
9780,220289.23688015743,8784,1.0
6316,220198.08434925956,8784,1.0
2533,220161.3386060238,8784,1.0
3839,220117.31410197928,8784,1.0
9103,220061.35102977863,8784,1.0
6942,219943.55867249286,8784,1.0
7409,219931.03774564434,8784,1.0
7508,219931.03774564434,8784,1.0
7509,219931.03774564434,8784,1.0
9215,219929.30741942162,8784,1.0
6742,219850.6091296959,8784,1.0
2197,219786.46360273537,8784,1.0
452,219741.202862008,8784,1.0
1882,219709.8458757548,8784,1.0
3399,219673.31151199283,8784,1.0
8399,219602.57609768526,8784,1.0
7677,219449.18116465193,8784,1.0
9827,219419.25332176095,8784,1.0
5084,219415.5362343465,8784,1.0
3068,219348.9813206882,8784,1.0
551,219181.21545922756,8784,1.0
549,219079.54518509004,8784,1.0
2923,219077.863405624,8784,1.0
7003,219062.01077663,8784,1.0
1163,219049.22820096443,8784,1.0
7321,218936.36104661712,8784,1.0
7322,218936.36104661712,8784,1.0
8844,218855.87346262083,8784,1.0
8845,218855.87346262083,8784,1.0
8944,218855.87346262083,8784,1.0
8945,218855.87346262083,8784,1.0
8946,218855.87346262083,8784,1.0
9044,218855.87346262083,8784,1.0
9045,218855.87346262083,8784,1.0
9046,218855.87346262083,8784,1.0
8745,218790.00486101088,8784,1.0
7281,218750.71738595224,8784,1.0
2552,218637.900982603,8784,1.0
253,218563.01660990578,8784,1.0
6734,218525.39428259237,8784,1.0
9315,218505.54631002582,8784,1.0
4334,218432.4157100982,8784,1.0
7779,218387.07289102822,8784,1.0
2074,218285.96560934756,8784,1.0
6342,218123.403384165,8784,1.0
9146,218115.0413901926,8784,1.0
3123,218033.22156530753,8784,1.0
1492,217675.83332797416,8784,1.0
4732,217632.5249142447,8784,1.0
7136,217418.00610179102,8784,1.0
9214,217376.96995420437,8784,1.0
8584,217347.62661372055,8784,1.0
2137,217346.56451727627,8784,1.0
4035,217314.1664144937,8784,1.0
6835,217209.9250720548,8784,1.0
8846,217164.57789058646,8784,1.0
6838,217153.65594998506,8784,1.0
8599,217085.20794200743,8784,1.0
6442,217039.53277813995,8784,1.0
2036,216972.70533654036,8784,1.0
3328,216881.92156531327,8784,1.0
3228,216853.278006863,8784,1.0
3797,216800.4002570911,8784,1.0
2037,216710.9745076982,8784,1.0
3128,216687.6445446896,8784,1.0
1997,216512.2268983663,8784,1.0
9622,216416.52693403832,8784,1.0
1638,216388.677972475,8784,1.0
1737,216388.677972475,8784,1.0
1738,216388.677972475,8784,1.0
1739,216388.677972475,8784,1.0
1837,216388.677972475,8784,1.0
1838,216388.677972475,8784,1.0
1839,216388.677972475,8784,1.0
1937,216388.677972475,8784,1.0
1938,216388.677972475,8784,1.0
1939,216388.677972475,8784,1.0
2038,216388.677972475,8784,1.0
2039,216388.677972475,8784,1.0
2138,216388.677972475,8784,1.0
2139,216388.677972475,8784,1.0
6743,216263.8275149324,8784,1.0
9918,215899.48951618967,8784,1.0
5888,215887.1542634818,8784,1.0
2174,215744.5579711885,8784,1.0
1940,215704.19533569922,8784,1.0
7702,215653.78130933346,8784,1.0
5520,215612.95680398392,8784,1.0
8682,215539.59626625315,8784,1.0
3227,215488.43810901322,8784,1.0
7797,215422.2014414357,8784,1.0
6538,215247.30812378737,8784,1.0
353,215091.46318853408,8784,1.0
6643,215067.21455103645,8784,1.0
6443,215056.6253568309,8784,1.0
4632,215035.65969406252,8784,1.0
3699,214957.35511252144,8784,1.0
7475,214863.96043227834,8784,1.0
5435,214849.02885826852,8784,1.0
1887,214823.321758015,8784,1.0
6543,214779.62306240632,8784,1.0
3141,214711.29600672392,8784,1.0
2097,214709.3969368724,8784,1.0
8630,214690.1065878384,8784,1.0
6636,214685.9854784204,8784,1.0
3127,214678.27478185523,8784,1.0
6999,214667.36065897305,8784,1.0
3129,214605.7330150474,8784,1.0
1559,214556.45454968253,8784,1.0
5083,214485.4138725829,8784,1.0
550,214473.32576038098,8784,1.0
4275,214439.69508340018,8784,1.0
8767,214427.74557416837,8784,1.0
4134,214366.16271030548,8784,1.0
1840,214364.9988002565,8784,1.0
7924,214305.55355952083,8784,1.0
2172,214247.3368431417,8784,1.0
2173,214247.3368431417,8784,1.0
2272,214247.3368431417,8784,1.0
2273,214247.3368431417,8784,1.0
2274,214247.3368431417,8784,1.0
2373,214247.3368431417,8784,1.0
6515,214178.64624212717,8784,1.0
6086,214161.02059594498,8784,1.0
4630,214153.29637073187,8784,1.0
9113,214088.6206296574,8784,1.0
9114,214082.42423939955,8784,1.0
8430,214077.12725126467,8784,1.0
9216,213976.2394547459,8784,1.0
254,213868.23212546905,8784,1.0
7498,213862.8524101506,8784,1.0
7599,213677.38634855187,8784,1.0
8354,213505.54764118502,8784,1.0
4631,213495.5049752712,8784,1.0
3460,213320.7461084677,8784,1.0
7222,213276.7387653276,8784,1.0
7132,213232.66604935032,8784,1.0
9213,213127.91442623548,8784,1.0
8847,212882.70497964555,8784,1.0
7381,212760.81664278093,8784,1.0
7595,212746.81516909832,8784,1.0
6416,212726.5290125924,8784,1.0
7697,212694.30086371992,8784,1.0
1936,212661.11598297386,8784,1.0
1200,212637.59718488003,8784,1.0
9415,212512.246930861,8784,1.0
2250,212411.61843822844,8747,0.995787795992714
998,212291.36080497195,8784,1.0
1100,212291.36080497195,8784,1.0
1198,212291.36080497195,8784,1.0
1297,212291.36080497195,8784,1.0
1298,212291.36080497195,8784,1.0
1098,212284.7843847018,8784,1.0
1299,212279.87336624577,8784,1.0
1199,212271.65545182794,8784,1.0
1489,212269.29255919202,8784,1.0
6582,212237.30780061128,8784,1.0
7598,212176.6110694993,8784,1.0
546,212130.00839365594,8784,1.0
999,212062.04814976105,8784,1.0
8402,211964.29115707,8784,1.0
2365,211944.21810336452,8784,1.0
9314,211841.57099674418,8784,1.0
1197,211836.71851206836,8784,1.0
3024,211766.99717142183,8784,1.0
8880,211632.06968962893,8784,1.0
9994,211610.29650937679,8784,1.0
5215,211584.4265913922,8784,1.0
5434,211403.728283477,8784,1.0
4683,211361.17533487297,8784,1.0
2978,211242.8960268692,8784,1.0
6788,211226.4658800216,8784,1.0
2498,210946.13397381685,8784,1.0
3225,210937.0217503211,8784,1.0
1858,210671.1976462646,8784,1.0
6581,210555.1397789169,8784,1.0
1488,210547.91535832427,8784,1.0
9515,210473.00453814512,8784,1.0
8329,210466.64285339834,8784,1.0
7320,210428.4927367794,8784,1.0
6535,210341.5545381479,8784,1.0
8812,210290.07934357552,8784,1.0
9416,210248.85957597638,8784,1.0
9417,210179.9909810499,8784,1.0
1387,210160.4629416166,8784,1.0
6137,210088.29593171633,8784,1.0
6837,210080.79899582153,8784,1.0
7497,210053.08079720623,8784,1.0
7398,210005.9926271285,8784,1.0
3040,209966.82703275557,8784,1.0
1487,209949.72545838347,8784,1.0
1637,209869.6983048781,8784,1.0
6085,209857.07226758383,8784,1.0
1386,209828.26260020735,8784,1.0
2762,209827.84360023905,8784,1.0
6935,209820.115445403,8784,1.0
3493,209805.85043912797,8784,1.0
6087,209736.4618296897,8784,1.0
5987,209716.43863637128,8784,1.0
3890,209677.06379632733,8784,1.0
7596,209665.86166796868,8784,1.0
5986,209653.66864074045,8784,1.0
7499,209608.17739464118,8784,1.0
2547,209595.2524817546,8784,1.0
7212,209573.03031457658,8784,1.0
1568,209440.7583435486,8784,1.0
7698,209372.06162902116,8784,1.0
3067,209371.4965169272,8784,1.0
2963,209371.49651692717,8784,1.0
2964,209371.49651692717,8784,1.0
2965,209371.49651692717,8784,1.0
3063,209371.49651692717,8784,1.0
3064,209371.49651692717,8784,1.0
3065,209371.49651692717,8784,1.0
3066,209371.49651692717,8784,1.0
7696,209366.25819347645,8784,1.0
8748,209298.98801684432,8784,1.0
6741,209204.85025511886,8784,1.0
945,209166.04346305894,8784,1.0
7758,209106.3987501112,8784,1.0
3936,209055.55802317013,8784,1.0
352,208868.62604617592,8784,1.0
7420,208855.77585509935,8784,1.0
1941,208799.14961941924,8784,1.0
7801,208774.45152682214,8784,1.0
6038,208558.38569428562,8784,1.0
3270,208479.98654085054,8784,1.0
9344,208452.64928558774,8784,1.0
1569,208425.06413157086,8784,1.0
9145,208317.6844272969,8784,1.0
3249,208149.6701561785,8784,1.0
3491,208112.06669228923,8784,1.0
3492,208112.06669228923,8784,1.0
3590,208112.06669228923,8784,1.0
3593,208112.06669228923,8784,1.0
3690,208112.06669228923,8784,1.0
3691,208112.06669228923,8784,1.0
3790,208112.06669228923,8784,1.0
3791,208112.06669228923,8784,1.0
3591,208083.05103834922,8784,1.0
3499,208026.9303310699,8784,1.0
6037,207990.64111601037,8784,1.0
2862,207939.7187625789,8784,1.0
3592,207938.3547137641,8784,1.0
8256,207869.2227526488,8784,1.0
4832,207823.095353691,8784,1.0
8129,207820.6836252643,8784,1.0
9922,207752.44669751002,8784,1.0
6142,207743.57141058345,8784,1.0
3692,207734.3400467748,8784,1.0
453,207712.5242340582,8784,1.0
3693,207488.03730041534,8784,1.0
4784,207417.5972945227,8784,1.0
9443,207349.39176858737,8784,1.0
9728,207322.36785012775,8784,1.0
9620,207216.46601252726,8784,1.0
9618,207185.6679988419,8784,1.0
9619,207185.6679988419,8784,1.0
9621,207161.23636590768,8784,1.0
9721,207135.732683512,8784,1.0
7619,207113.25387680344,8784,1.0
5789,207098.40585644697,8784,1.0
5493,207074.36626492158,8784,1.0
1059,207057.9083868314,8784,1.0
9821,207041.9935242366,8784,1.0
9003,207041.3015256986,8784,1.0
9822,207028.80999906885,8784,1.0
7597,206990.57287043013,8784,1.0
1486,206975.6334262875,8784,1.0
9722,206955.4770663993,8784,1.0
1459,206922.2585658651,8784,1.0
9414,206911.67732011195,8784,1.0
6041,206868.81141230412,8784,1.0
3575,206769.1375567326,8784,1.0
2449,206686.5727585917,8784,1.0
2073,206651.43640671752,8784,1.0
552,206644.91079416717,8784,1.0
451,206452.3865733247,8784,1.0
3170,206053.40610607286,8784,1.0
7519,205968.5895879359,8784,1.0
3990,205958.17901686052,8784,1.0
6202,205620.7099989214,8784,1.0
7717,205475.55197121997,8784,1.0
666,205151.47406700288,8784,1.0
4789,205051.1437165227,8784,1.0
2969,204950.94937256782,8784,1.0
1358,204916.1150722067,8784,1.0
7032,204734.65269253,8784,1.0
6941,204726.02964175103,8784,1.0
6341,204662.86638450954,8784,1.0
446,204650.95761548783,8784,1.0
2351,204540.08115672425,8784,1.0
9518,204436.47114871192,8784,1.0
655,204228.81707312373,8784,1.0
5593,204208.57009546412,8784,1.0
8905,204184.75438302115,8784,1.0
6516,204161.2936718524,8784,1.0
9010,203944.68936828367,8784,1.0
354,203907.18115736678,8784,1.0
7133,203812.20387080737,8784,1.0
5835,203776.7906590658,8784,1.0
997,203744.09915504346,8784,1.0
